"","x"
"6940",14845.98828125
"6941",29243.146484375
"6942",39616.5546875
"6943",31888.341796875
"6944",6145.1953125
"6945",7994.37646484375
"6946",1572.40551757812
"6947",8617.095703125
"6948",6722.1533203125
"6949",8365.638671875
"6950",13545.20703125
"6951",19221.681640625
"6952",12143.423828125
"6953",19070.671875
"6954",2310.12768554688
"6955",16307.96875
"6956",15205.0927734375
"6957",2370.4853515625
"6958",5977.97265625
"6959",7245.076171875
"6960",15566.2001953125
"6961",4257.8984375
"6962",2197.41796875
"6963",10598.35546875
"6964",2490.26220703125
"6965",58.0184516906738
"6966",511.188385009766
"6967",15164.9892578125
"6968",6341.80224609375
"6969",9230.3955078125
"6970",20701.8515625
"6971",622.024169921875
"6972",18096.263671875
"6973",8002.66748046875
"6974",5830.10888671875
"6975",3401.28076171875
"6976",4965.3486328125
"6977",3791.5654296875
"6978",31910.841796875
"6979",3030.89965820312
"6980",29718.34765625
"6981",42905.1640625
"6982",15298.1953125
"6983",6823.57568359375
"6984",17770.373046875
"6985",1749.39916992188
"6986",13566.740234375
"6987",16838.80078125
"6988",2831.59204101562
"6989",35040.55859375
"6990",5149.62939453125
"6991",26096.16796875
"6992",10106.8603515625
"6993",528.063781738281
"6994",37617.09375
"6995",7547.654296875
"6996",12807.3134765625
"6997",8088.203125
"6998",8256.6591796875
"6999",13975.2626953125
"7000",5154.21875
"7001",16936.359375
"7002",182.735000610352
"7003",8530.4560546875
"7004",4269.0009765625
"7005",3113.25170898438
"7006",1216.66638183594
"7007",11583.5634765625
"7008",5810.61669921875
"7009",40462.03125
"7010",4043.01879882812
"7011",23815.140625
"7012",1447.38146972656
"7013",7419.15869140625
"7014",8929.306640625
"7015",8537.3154296875
"7016",2176.92626953125
"7017",7266.2880859375
"7018",7596.6376953125
"7019",19514.576171875
"7020",10062.9931640625
"7021",4843.6943359375
"7022",32023.84765625
"7023",226948.828125
"7024",3603.38916015625
"7025",9207.4755859375
"7026",2184.27294921875
"7027",1026.60375976562
"7028",9634.490234375
"7029",25236.923828125
"7030",34658.25
"7031",25540.904296875
"7032",19062.513671875
"7033",6456.79248046875
"7034",8463.390625
"7035",26201.48046875
"7036",15555.109375
"7037",6008.490234375
"7038",20395.10546875
"7039",23422.3125
"7040",23066.59375
"7041",790.305236816406
"7042",7939.72705078125
"7043",7386.85498046875
"7044",135027.890625
"7045",6305.3115234375
"7046",33641.73046875
"7047",230129.671875
"7048",9931.2431640625
"7049",5657.13916015625
"7050",11220.447265625
"7051",34665.6796875
"7052",463.821105957031
"7053",308.557952880859
"7054",76476.5
"7055",41243.078125
"7056",5284.89892578125
"7057",5638.77294921875
"7058",80887.90625
"7059",8298.2421875
"7060",5826.7236328125
"7061",5402.21533203125
"7062",3006.314453125
"7063",2846.2578125
"7064",10422.1455078125
"7065",11824.6591796875
"7066",36323.39453125
"7067",11692.640625
"7068",13423.28125
"7069",6945.75146484375
"7070",11127.796875
"7071",24697.087890625
"7072",19066.193359375
"7073",18882.8046875
"7074",32636.14453125
"7075",18747.89453125
"7076",12565.89453125
"7077",4980.82861328125
"7078",8579.189453125
"7079",16151.1494140625
"7080",3982.6474609375
"7081",4966.57080078125
"7082",2551.94897460938
"7083",3549.4306640625
"7084",9005.2841796875
"7085",7949.13818359375
"7086",9802.3466796875
"7087",1760.37744140625
"7088",219.701904296875
"7089",3001.24560546875
"7090",11614.44140625
"7091",50898.1484375
"7092",32.167366027832
"7093",22358.986328125
"7094",6701.1279296875
"7095",6066.1708984375
"7096",4821.73828125
"7097",7484.25146484375
"7098",2994.8046875
"7099",3877.09692382812
"7100",3446.05981445312
"7101",915.714477539062
"7102",22511.0703125
"7103",7789.701171875
"7104",41994.76171875
"7105",6512.3251953125
"7106",11082.8701171875
"7107",3649.72534179688
"7108",4798.60693359375
"7109",120858.8515625
"7110",5119.24462890625
"7111",6421.30859375
"7112",3461.44311523438
"7113",2873.71215820312
"7114",13851.3916015625
"7115",13655.974609375
"7116",6588.05615234375
"7117",90.3046264648438
"7118",9588.181640625
"7119",5008.248046875
"7120",30164.1015625
"7121",5782.9599609375
"7122",11887.96484375
"7123",4596.8935546875
"7124",34106.65234375
"7125",9743.498046875
"7126",54746.421875
"7127",10404.9423828125
"7128",28382.94140625
"7129",13548.8720703125
"7130",37721.359375
"7131",10336.49609375
"7132",81106.8046875
"7133",11579.25390625
"7134",10710.4658203125
"7135",59256.9140625
"7136",23705.017578125
"7137",12354.0087890625
"7138",42255.984375
"7139",36038.78125
"7140",26456.9453125
"7141",10563.060546875
"7142",11180.3955078125
"7143",7079.09130859375
"7144",9504.5166015625
"7145",27128.24609375
"7146",26440.81640625
"7147",26379.333984375
"7148",133581.296875
"7149",18126.236328125
"7150",4189.552734375
"7151",5682.51806640625
"7152",14932.8232421875
"7153",59771.08203125
"7154",27835.05078125
"7155",21297.1640625
"7156",24849.5234375
"7157",36930.03515625
"7158",8830.2705078125
"7159",12313.5068359375
"7160",2920.90942382812
"7161",25339.103515625
"7162",8428.9013671875
"7163",22024.498046875
"7164",5898.06103515625
"7165",18287.740234375
"7166",301.726165771484
"7167",15136.345703125
"7168",114528.65625
"7169",14860.158203125
"7170",10711.97265625
"7171",11346.6328125
"7172",16598.69921875
"7173",3046.7529296875
"7174",215560.578125
"7175",30569.974609375
"7176",2588.44140625
"7177",13105.9482421875
"7178",24043.8984375
"7179",13670.015625
"7180",15452.826171875
"7181",2929.14208984375
"7182",108715.5078125
"7183",2783.2392578125
"7184",66452.015625
"7185",23619.552734375
"7186",29909.095703125
"7187",7965.05615234375
"7188",19440.048828125
"7189",3095.31518554688
"7190",8019.16748046875
"7191",21027.109375
"7192",8692.6796875
"7193",18258.0546875
"7194",5991.33740234375
"7195",20518.83203125
"7196",15008.9814453125
"7197",11023.513671875
"7198",6655.54541015625
"7199",15893.0810546875
"7200",7431.71484375
"7201",1566.015625
"7202",33897.23828125
"7203",15594.310546875
"7204",1622.49682617188
"7205",36006.9609375
"7206",11547.3359375
"7207",13901.7529296875
"7208",16271.9072265625
"7209",23431.958984375
"7210",8672.5712890625
"7211",1210.13146972656
"7212",42807.81640625
"7213",45746.6640625
"7214",5229.82080078125
"7215",27211.294921875
"7216",7619.26611328125
"7217",14268.447265625
"7218",5588.40185546875
"7219",29893.744140625
"7220",5512.4716796875
"7221",49287.9765625
"7222",68837.84375
"7223",27676.8515625
"7224",21565.3125
"7225",5469.92724609375
"7226",21.4041996002197
"7227",3836.37036132812
"7228",2404.4443359375
"7229",13583.4599609375
"7230",15665.568359375
"7231",5090.63720703125
"7232",6312.0234375
"7233",4375.81787109375
"7234",35167.48046875
"7235",53439.5546875
"7236",19794.376953125
"7237",9939.884765625
"7238",25285.697265625
"7239",35388.94140625
"7240",30529.736328125
"7241",7805.64404296875
"7242",239.706893920898
"7243",28864.9921875
"7244",12602.3837890625
"7245",15755.4580078125
"7246",1747.14074707031
"7247",12493.2919921875
"7248",23708.044921875
"7249",28220.3359375
"7250",35294.1171875
"7251",11409.9404296875
"7252",9143.37109375
"7253",5333.08447265625
"7254",50931.328125
"7255",10745.611328125
"7256",10113.8046875
"7257",25173.966796875
"7258",25542.62890625
"7259",9394.2587890625
"7260",28447.734375
"7261",12947.7158203125
"7262",21632.076171875
"7263",37910.2109375
"7264",7568.04736328125
"7265",31062.146484375
"7266",16702.298828125
"7267",6990.681640625
"7268",21260.701171875
"7269",26977.703125
"7270",16149.7626953125
"7271",11219.693359375
"7272",30590.568359375
"7273",2313.80834960938
"7274",17975.767578125
"7275",8450.3447265625
"7276",7117.34423828125
"7277",35824.9921875
"7278",12187.6474609375
"7279",8254.765625
"7280",10657.462890625
"7281",77433.8203125
"7282",84297.4375
"7283",6713.5380859375
"7284",19155.16015625
"7285",2945.44799804688
"7286",15337.8076171875
"7287",7073.3818359375
"7288",16858.45703125
"7289",10223.328125
"7290",16023.9775390625
"7291",2909.544921875
"7292",28883.353515625
"7293",11588.359375
"7294",41597.40625
"7295",7511.6015625
"7296",7061.30029296875
"7297",39275.140625
"7298",58665.03125
"7299",4160.375
"7300",5204.466796875
"7301",47772.01953125
"7302",37308.296875
"7303",19337.291015625
"7304",40945.68359375
"7305",41203.10546875
"7306",24997.25
"7307",9930.0810546875
"7308",27694.73828125
"7309",116811.9296875
"7310",35619.24609375
"7311",21952.4140625
"7312",17963.177734375
"7313",111608.9453125
"7314",2168.52294921875
"7315",12502.2978515625
"7316",11494.8681640625
"7317",49086.08203125
"7318",16232.0126953125
"7319",5510.958984375
"7320",4640.810546875
"7321",2690.60302734375
"7322",14461.7255859375
"7323",4629.56005859375
"7324",3360.32250976562
"7325",4681.70458984375
"7326",29126.482421875
"7327",4226.10791015625
"7328",1383.48266601562
"7329",12649.4970703125
"7330",23229.93359375
"7331",16827.10546875
"7332",134009.1875
"7333",29409.310546875
"7334",2351.00561523438
"7335",1571.01782226562
"7336",15591.2021484375
"7337",10355.888671875
"7338",6042.7509765625
"7339",27773.92578125
"7340",224.014022827148
"7341",2048.03955078125
"7342",1211.10424804688
"7343",7193.83154296875
"7344",171.376174926758
"7345",1.13234829902649
"7346",10170.7587890625
"7347",99376.5234375
"7348",9272.30859375
"7349",27943.068359375
"7350",182.946426391602
"7351",55596.74609375
"7352",1438.85327148438
"7353",15830.0634765625
"7354",6107.96484375
"7355",8964.251953125
"7356",16466.56640625
"7357",14003.9482421875
"7358",12972.30078125
"7359",10984.466796875
"7360",6944.49658203125
"7361",22105.708984375
"7362",11196.7255859375
"7363",9669.9599609375
"7364",16100.580078125
"7365",36495.41796875
"7366",99030.5
"7367",284321.25
"7368",12890.2578125
"7369",119203.7109375
"7370",16405.33984375
"7371",12090.3583984375
"7372",7473.666015625
"7373",862.102966308594
"7374",17061.94921875
"7375",10605.6201171875
"7376",9215.373046875
"7377",5212.962890625
"7378",697.741455078125
"7379",3535.88671875
"7380",9835.8095703125
"7381",14786.5322265625
"7382",13244.9501953125
"7383",12933.505859375
"7384",8792.0341796875
"7385",2086.13500976562
"7386",9288.423828125
"7387",16988.25390625
"7388",17587.689453125
"7389",1225.85925292969
"7390",5380.00830078125
"7391",3584.22924804688
"7392",36320.8828125
"7393",590.305541992188
"7394",4010.44262695312
"7395",21633.126953125
"7396",27750.55859375
"7397",19792.59765625
"7398",3319.3388671875
"7399",81.9323043823242
"7400",2740.2724609375
"7401",6048.2265625
"7402",1878.69921875
"7403",8.1322603225708
"7404",86.2016067504883
"7405",20562.216796875
"7406",1538.39306640625
"7407",1068.63061523438
"7408",7032.943359375
"7409",16827.876953125
"7410",12301.1875
"7411",29798.814453125
"7412",40876.5
"7413",27954.7265625
"7414",105860.5546875
"7415",789.087463378906
"7416",9615.53125
"7417",25994.01171875
"7418",22516.05859375
"7419",2698.00341796875
"7420",22661.0859375
"7421",4206.66455078125
"7422",14775.0390625
"7423",12737.7724609375
"7424",8487.865234375
"7425",12561.2197265625
"7426",4061.14501953125
"7427",45446.92578125
"7428",20593.3203125
"7429",2969.40112304688
"7430",12570.625
"7431",4709.17578125
"7432",85233.296875
"7433",5480.58349609375
"7434",13466.0908203125
"7435",19500.111328125
"7436",8025.19580078125
"7437",27571.51953125
"7438",3261.09985351562
"7439",2808.01098632812
"7440",11017.0166015625
"7441",56752.7421875
"7442",12431.4482421875
"7443",4709.0380859375
"7444",23510.3359375
"7445",49321.91796875
"7446",11263.1806640625
"7447",9182.0048828125
"7448",17434.27734375
"7449",79012.34375
"7450",22031.79296875
"7451",7028.33154296875
"7452",5877.86083984375
"7453",34028.015625
"7454",19437.3125
"7455",13261.595703125
"7456",2916.78393554688
"7457",4049.35107421875
"7458",44893.88671875
"7459",8633.5068359375
"7460",14929.591796875
"7461",15685.216796875
"7462",13895.3857421875
"7463",5771.482421875
"7464",5766.94677734375
"7465",232.283798217773
"7466",18404.5703125
"7467",10943.115234375
"7468",34837.734375
"7469",8612.861328125
"7470",7799.2568359375
"7471",5105.24365234375
"7472",28667.52734375
"7473",2475.15063476562
"7474",564.723754882812
"7475",22838.669921875
"7476",12360.150390625
"7477",31391.423828125
"7478",535.081665039062
"7479",3169.16625976562
"7480",1375.29833984375
"7481",16456.029296875
"7482",7474.501953125
"7483",2570.3056640625
"7484",10043.5673828125
"7485",41230.3359375
"7486",5117.96240234375
"7487",7897.6171875
"7488",11006.521484375
"7489",13993.8671875
"7490",18956.853515625
"7491",12635.7763671875
"7492",47172.69921875
"7493",385.064727783203
"7494",5153.55126953125
"7495",76814.84375
"7496",4554.2783203125
"7497",28463.4453125
"7498",37788.078125
"7499",17901.78515625
"7500",11095.5869140625
"7501",3993.62646484375
"7502",6848.1796875
"7503",4542.6787109375
"7504",1296.53637695312
"7505",49798.06640625
"7506",4636.5419921875
"7507",285.31103515625
"7508",529.314758300781
"7509",650.021179199219
"7510",52208.33984375
"7511",74723.0546875
"7512",8608.3564453125
"7513",52446.328125
"7514",12364.646484375
"7515",48187.5390625
"7516",10203.8505859375
"7517",6495.28515625
"7518",11055.8544921875
"7519",11981.96484375
"7520",70124.6484375
"7521",19660.005859375
"7522",22328.681640625
"7523",65716.46875
"7524",38513.76171875
"7525",84633.4296875
"7526",22464.849609375
"7527",11170.9609375
"7528",12468.0888671875
"7529",15767.6845703125
"7530",14728.283203125
"7531",16336.3994140625
"7532",25116.1640625
"7533",44373.6328125
"7534",8380.8876953125
"7535",14801.5927734375
"7536",134073.9375
"7537",1070.13537597656
"7538",11366.4970703125
"7539",25374.533203125
"7540",6343.8369140625
"7541",2367.412109375
"7542",9654.2255859375
"7543",7242.48876953125
"7544",201.044296264648
"7545",512.56884765625
"7546",10819.076171875
"7547",12012.390625
"7548",93324.1015625
"7549",23976.701171875
"7550",9030.3369140625
"7551",9287.09375
"7552",4771.3828125
"7553",46110.18359375
"7554",5241.78564453125
"7555",84454.25
"7556",18812.8671875
"7557",9775.162109375
"7558",5748.1806640625
"7559",23170.5390625
"7560",14882.318359375
"7561",2976.869140625
"7562",40724.38671875
"7563",17797.75390625
"7564",12820.6240234375
"7565",42775.51171875
"7566",13052.27734375
"7567",50824.953125
"7568",5130.5341796875
"7569",4488.17578125
"7570",6308.9169921875
"7571",17928.068359375
"7572",5574.2041015625
"7573",5162.5126953125
"7574",9250.34375
"7575",5946.73779296875
"7576",32024.423828125
"7577",79186.53125
"7578",7799.32421875
"7579",1211.59436035156
"7580",2002.78479003906
"7581",62644.03515625
"7582",5112.44921875
"7583",17439.43359375
"7584",138307.46875
"7585",3384.61401367188
"7586",6409.3583984375
"7587",8863.181640625
"7588",331.874694824219
"7589",17275.65234375
"7590",59670.6796875
"7591",7949.51123046875
"7592",8388.1572265625
"7593",5070.93017578125
"7594",10124.0556640625
"7595",4651.181640625
"7596",95123.0078125
"7597",94577.5078125
"7598",71542.734375
"7599",22581.390625
"7600",6541.5322265625
"7601",11250.193359375
"7602",12489.2421875
"7603",14516.80078125
"7604",28690.068359375
"7605",28641.35546875
"7606",36162.2734375
"7607",33796.02734375
"7608",17061.853515625
"7609",13792.435546875
"7610",9072.91796875
"7611",25970.427734375
"7612",71107.078125
"7613",12751.2099609375
"7614",8878.0791015625
"7615",63243.03515625
"7616",13368.083984375
"7617",4373.08447265625
"7618",19543.63671875
"7619",4862.33349609375
"7620",34060.0390625
"7621",33918.4921875
"7622",55916.86328125
"7623",49929.92578125
"7624",17768.53125
"7625",7960.228515625
"7626",4332.42236328125
"7627",12073.892578125
"7628",1807.34216308594
"7629",10613.3203125
"7630",5197.09521484375
"7631",10113.619140625
"7632",14868.8623046875
"7633",57326.3125
"7634",40789.35546875
"7635",19423.5546875
"7636",43165.83203125
"7637",15996.328125
"7638",32214.568359375
"7639",9862.931640625
"7640",5824.68798828125
"7641",7273.35107421875
"7642",4538.11767578125
"7643",12266.6552734375
"7644",36985.671875
"7645",1935.98132324219
"7646",46731.1328125
"7647",36609.69140625
"7648",5122.03662109375
"7649",3068.44506835938
"7650",16745.88671875
"7651",22323.396484375
"7652",7817.48974609375
"7653",8920.1484375
"7654",41666.1328125
"7655",3039.64916992188
"7656",50979.16796875
"7657",9322.298828125
"7658",8431.115234375
"7659",147484.875
"7660",8020.271484375
"7661",5832.27197265625
"7662",26624.796875
"7663",12606.7001953125
"7664",42683.36328125
"7665",3279.546875
"7666",16900.318359375
"7667",39210.1171875
"7668",27465.5234375
"7669",18785.16796875
"7670",22821.779296875
"7671",5061.77490234375
"7672",17531.841796875
"7673",4985.1103515625
"7674",15578.9921875
"7675",8519.142578125
"7676",115811.7734375
"7677",11482.9033203125
"7678",863.554931640625
"7679",30756.78125
"7680",2144.23266601562
"7681",6897.92529296875
"7682",16661.3828125
"7683",4615.70556640625
"7684",4558.787109375
"7685",30132.181640625
"7686",7127.8427734375
"7687",46856.29296875
"7688",392.700531005859
"7689",6193.21142578125
"7690",25743.921875
"7691",2374.61181640625
"7692",12584.4921875
"7693",12345.9599609375
"7694",12492.5322265625
"7695",4139.43994140625
"7696",15079.9169921875
"7697",13780.65234375
"7698",13851.439453125
"7699",11339.3955078125
"7700",1950.78283691406
"7701",27581.1328125
"7702",25952.380859375
"7703",24864.193359375
"7704",38314.0546875
"7705",17894.765625
"7706",22679.36328125
"7707",18009.4296875
"7708",67243.328125
"7709",2486.8125
"7710",12591.1337890625
"7711",2871.17016601562
"7712",43758.74609375
"7713",12679.4521484375
"7714",30206.291015625
"7715",5811.0068359375
"7716",16577.796875
"7717",7311.2490234375
"7718",6249.08544921875
"7719",17364.822265625
"7720",8232.6796875
"7721",28292.8671875
"7722",9581.74609375
"7723",19665.8203125
"7724",9719.6337890625
"7725",4028.041015625
"7726",121581.5703125
"7727",3458.904296875
"7728",7622.6201171875
"7729",22542.421875
"7730",43340.75390625
"7731",14976.912109375
"7732",26576.318359375
"7733",9644.5107421875
"7734",10315.9521484375
"7735",26541.8125
"7736",39286.796875
"7737",15188.7724609375
"7738",7768.8740234375
"7739",14724.119140625
"7740",11955.48046875
"7741",35687.203125
"7742",15366.552734375
"7743",6026.05859375
"7744",22831.658203125
"7745",24126.134765625
"7746",9162.728515625
"7747",24468.9375
"7748",27635.435546875
"7749",8489.9287109375
"7750",17191.390625
"7751",10067.3466796875
"7752",86631.7109375
"7753",13982.80078125
"7754",21698.45703125
"7755",26721.529296875
"7756",23830.306640625
"7757",10243.587890625
"7758",18579.04296875
"7759",18228.451171875
"7760",16417.546875
"7761",19705.701171875
"7762",52113.8125
"7763",24336.9375
"7764",29456.8828125
"7765",15465.8798828125
"7766",3619.6982421875
"7767",94384.1171875
"7768",4051.05883789062
"7769",20437.58984375
"7770",10829.5341796875
"7771",19856.2734375
"7772",18614.9296875
"7773",15329.009765625
"7774",26542.3046875
"7775",23049.3828125
"7776",22103.73046875
"7777",55629.00390625
"7778",17785.830078125
"7779",81767.5546875
"7780",37453.328125
"7781",16853.314453125
"7782",5937.00390625
"7783",7630.68310546875
"7784",28439.546875
"7785",40935.14453125
"7786",10855.9228515625
"7787",28400.94140625
"7788",17230.443359375
"7789",24204.357421875
"7790",22048.296875
"7791",27524.20703125
"7792",6531.8603515625
"7793",19097.982421875
"7794",12447.6259765625
"7795",24394.248046875
"7796",21388.244140625
"7797",21168.22265625
"7798",6372.11572265625
"7799",19198.345703125
"7800",10067.724609375
"7801",28287.0546875
"7802",4001.66943359375
"7803",56311.2109375
"7804",21865.8515625
"7805",7838.92333984375
"7806",48479.3203125
"7807",19156.4921875
"7808",45281.41015625
"7809",27249.408203125
"7810",21254.841796875
"7811",52920.7734375
"7812",36213.81640625
"7813",21581.611328125
"7814",24871.205078125
"7815",5793.57080078125
"7816",2438.46484375
"7817",25667.38671875
"7818",21448.318359375
"7819",7053.3232421875
"7820",15091.0537109375
"7821",37195.9296875
"7822",15050.6142578125
"7823",7712.3798828125
"7824",25215.259765625
"7825",19674.095703125
"7826",8751.111328125
"7827",12428.5654296875
"7828",28686.029296875
"7829",8442.1181640625
"7830",22641.01171875
"7831",34601.9765625
"7832",14619.9970703125
"7833",15429.9228515625
"7834",14082.53125
"7835",12679.2939453125
"7836",16460.423828125
"7837",30427.4921875
"7838",8916.5
"7839",14164.9716796875
"7840",16776.720703125
"7841",36477
"7842",54593.3203125
"7843",8836.5693359375
"7844",14401.306640625
"7845",6973.97021484375
"7846",9807.2021484375
"7847",27307.201171875
"7848",4740.90625
"7849",57791.87109375
"7850",12921.7294921875
"7851",23957.966796875
"7852",17371.828125
"7853",26944.4921875
"7854",35426.51171875
"7855",28059.6640625
"7856",15422.1044921875
"7857",8157.42578125
"7858",24626.6953125
"7859",49346.88671875
"7860",22470.015625
"7861",22213.201171875
"7862",32557.837890625
"7863",27799.798828125
"7864",79701.2734375
"7865",68869.859375
"7866",1770.8544921875
"7867",26022.25390625
"7868",6842.54443359375
"7869",13953.7353515625
"7870",4990.35546875
"7871",32072.80078125
"7872",19753.45703125
"7873",51296.421875
"7874",29848.599609375
"7875",10290.990234375
"7876",19039.4921875
"7877",12653.404296875
"7878",20688.603515625
"7879",37203.09765625
"7880",23766.681640625
"7881",28994.173828125
"7882",17765.255859375
"7883",3170.75830078125
"7884",15625.6494140625
"7885",7716.16455078125
"7886",5376.41015625
"7887",45520.13671875
"7888",21938.681640625
"7889",14922.5986328125
"7890",11036.15625
"7891",18265.12109375
"7892",35181.2578125
"7893",29293.779296875
"7894",11073.7724609375
"7895",58343.7578125
"7896",18492.673828125
"7897",11575.5498046875
"7898",50023.53125
"7899",19131.615234375
"7900",8962.5458984375
"7901",50826.7734375
"7902",44446.58203125
"7903",20788.044921875
"7904",31309.64453125
"7905",35446.91796875
"7906",11852.4609375
"7907",11564.544921875
"7908",36666.375
"7909",13087.9287109375
"7910",35843.68359375
"7911",33776.921875
"7912",48252.44140625
"7913",22134.109375
"7914",142535.625
"7915",10773.712890625
"7916",84874.453125
"7917",8358.8544921875
"7918",25955.59765625
"7919",42575.09765625
"7920",6520.03662109375
"7921",112702.3203125
"7922",11102.4638671875
"7923",20208.24609375
"7924",5827.50390625
"7925",637.3525390625
"7926",3560.35961914062
"7927",11603.671875
"7928",2207.72607421875
"7929",162.633239746094
"7930",1438.38684082031
"7931",1459.87219238281
"7932",8776.2919921875
"7933",18128.119140625
"7934",7187.94580078125
"7935",26508.529296875
"7936",5150.82861328125
"7937",21576.052734375
"7938",6992.857421875
"7939",68324.7578125
"7940",17692.455078125
"7941",22568.08984375
"7942",20841.201171875
"7943",13245.9970703125
"7944",31797.494140625
"7945",25564.453125
"7946",25479.849609375
"7947",7819.798828125
"7948",58587.76171875
"7949",3567.92138671875
"7950",42018.00390625
"7951",32022.033203125
"7952",17441.15625
"7953",33463.78125
"7954",20159.326171875
"7955",5681.91845703125
"7956",66028.25
"7957",318.584045410156
"7958",20169.072265625
"7959",72372.9921875
"7960",24646.646484375
"7961",26941.953125
"7962",47727.21484375
"7963",15231.2138671875
"7964",7947.5224609375
"7965",35694.12109375
"7966",63276.9453125
"7967",27294.1171875
"7968",22886.837890625
"7969",40196.63671875
"7970",23376.029296875
"7971",17946.228515625
"7972",68110.4609375
"7973",18864.453125
"7974",42807.2578125
"7975",23868.259765625
"7976",35726.6875
"7977",5551.251953125
"7978",30268.41015625
"7979",27001.8828125
"7980",29457.986328125
"7981",14811.701171875
"7982",33198.1796875
"7983",40866.8671875
"7984",19645.669921875
"7985",67364.9765625
"7986",3395.03833007812
"7987",14582.14453125
"7988",51188.1796875
"7989",55043.4453125
"7990",56403.3125
"7991",25043.30078125
"7992",38962.02734375
"7993",31683.501953125
"7994",38534.53515625
"7995",2213.15185546875
"7996",11290.3662109375
"7997",40352.359375
"7998",20524.310546875
"7999",14841.92578125
"8000",8712.314453125
"8001",27650.328125
"8002",22956.091796875
"8003",9653.7373046875
"8004",38768.13671875
"8005",7388.49658203125
"8006",8047.615234375
"8007",19734.181640625
"8008",11922.833984375
"8009",50628.71875
"8010",52211.53515625
"8011",14173.189453125
"8012",18958.037109375
"8013",6352.34130859375
"8014",2030.29968261719
"8015",189699.796875
"8016",15452.4794921875
"8017",4206.0859375
"8018",644.600219726562
"8019",53435.2578125
"8020",4589.61767578125
"8021",5096.146484375
"8022",61961.43359375
"8023",17392.48046875
"8024",5107.87744140625
"8025",8345.40625
"8026",12310.2294921875
"8027",27331.390625
"8028",25317.5234375
"8029",37934.7734375
"8030",4715.248046875
"8031",50632.78125
"8032",26602.771484375
"8033",14232.2119140625
"8034",19982.021484375
"8035",17237.162109375
"8036",14315.7822265625
"8037",5856.095703125
"8038",4751.67236328125
"8039",15549.421875
"8040",19349.41796875
"8041",7297.6826171875
"8042",8681.7421875
"8043",20375.98046875
"8044",16262.8046875
"8045",7034.6484375
"8046",6927.5
"8047",10984.8671875
"8048",13174.701171875
"8049",139763.328125
"8050",1766.1962890625
"8051",66763.2265625
"8052",6472.025390625
"8053",5454.09521484375
"8054",11441.833984375
"8055",5567.54638671875
"8056",291.557586669922
"8057",7731.22216796875
"8058",8372.8818359375
"8059",6290.53076171875
"8060",13992.7275390625
"8061",9610.8974609375
"8062",8943.322265625
"8063",44841.734375
"8064",29189.455078125
"8065",9261.9423828125
"8066",45065.83203125
"8067",7677.05517578125
"8068",6922.13525390625
"8069",12477.427734375
"8070",9083.6201171875
"8071",21826.857421875
"8072",2738.09252929688
"8073",89422.2109375
"8074",23710.359375
"8075",33577.94140625
"8076",5233.77197265625
"8077",11943.306640625
"8078",9229.837890625
"8079",2135.10815429688
"8080",3875.79833984375
"8081",1302.01281738281
"8082",9684.4189453125
"8083",26244.486328125
"8084",14700.3759765625
"8085",3682.775390625
"8086",22432.515625
"8087",373.736206054688
"8088",98605.78125
"8089",16761.380859375
"8090",1763.76416015625
"8091",141809.328125
"8092",15069.6298828125
"8093",1753.71862792969
"8094",3003.58081054688
"8095",7963.98583984375
"8096",14619.5400390625
"8097",19315.486328125
"8098",151522.796875
"8099",46580.50390625
"8100",5776.21533203125
"8101",4054.91455078125
"8102",17393.146484375
"8103",41409.79296875
"8104",9315.9697265625
"8105",60237.41015625
"8106",22228.16015625
"8107",7675.3564453125
"8108",5098.46240234375
"8109",11003.9326171875
"8110",43904.8515625
"8111",5787.70166015625
"8112",55648.53125
"8113",30517.70703125
"8114",18259.0078125
"8115",9055.2919921875
"8116",30331.796875
"8117",45857.3828125
"8118",15636.97265625
"8119",11547.35546875
"8120",13851.2734375
"8121",29226.791015625
"8122",4383.26953125
"8123",3052.55419921875
"8124",11160.53125
"8125",22876.630859375
"8126",157208.53125
"8127",24743.091796875
"8128",15395.37109375
"8129",21340.642578125
"8130",2094.08447265625
"8131",8404.0234375
"8132",6020.14111328125
"8133",7907.41650390625
"8134",1347.65075683594
"8135",84821.8046875
"8136",25177.513671875
"8137",57613.7421875
"8138",14240.888671875
"8139",5492.88525390625
"8140",17881.80078125
"8141",8946.8076171875
"8142",6698.8662109375
"8143",3597.55834960938
"8144",10132.7314453125
"8145",62296.3203125
"8146",3373.5986328125
"8147",50755.20703125
"8148",20430.1953125
"8149",7604.7646484375
"8150",6968.125
"8151",52223.82421875
"8152",62637.33984375
"8153",5183.18359375
"8154",10348.822265625
"8155",10606.1357421875
"8156",8619.759765625
"8157",50866.11328125
"8158",6572.17578125
"8159",27007.4921875
"8160",6639.49560546875
"8161",10429.3173828125
"8162",41069.265625
"8163",4563.8974609375
"8164",5205.44970703125
"8165",7879.81591796875
"8166",7855.115234375
"8167",6091.87744140625
"8168",18499.201171875
"8169",1426.65844726562
"8170",849.606018066406
"8171",31455.787109375
"8172",18610.5
"8173",10673.7724609375
"8174",6892.29248046875
"8175",7465.091796875
"8176",13508.521484375
"8177",5544.9287109375
"8178",5108.890625
"8179",5189.9013671875
"8180",7863.3056640625
"8181",3185.056640625
"8182",6725.75244140625
"8183",29974.955078125
"8184",18027.83984375
"8185",56090.796875
"8186",16895.07421875
